"seller_id","active_days","avg_revenue_per_day"
"0f0c984a4a955310903b6b6008660bad","4","92.4525000000000000"
"0f519b0d2e5eb2227c93dd25038bfc01","1","79.9000000000000000"
"0f7eea709efdf942b5f95c7516dbacd7","3","65.2466666666666667"
"0f80a40c312b2472dca482cf50f5186f","1","129.9000000000000000"
"0f94588695d71662beec8d883ffacf09","1","9.0000000000000000"
"0fe2d9733ed841eb064503920015a8c0","3","129.8800000000000000"
"0ff83046c3fa22efee8ecf291888b191","10","76.8900000000000000"
"0ffa40d54288e4f3499b8780dd0f144f","27","80.1037037037037037"
"10076e5788b8ee532724bcd460baf762","23","35.7165217391304348"
"10089e9f2fd0c668a8fd4e52e1698888","3","379.9666666666666667"
"101921376b577a4540dc30e9009133ca","1","373.0000000000000000"
"101a3a003516bc11253298b2fad3cb65","4","112.5000000000000000"
"1025f0e2d44d7041d6cf58b6550e0bfa","308","451.1965909090909091"
"10264f60a8f0a4d2f30810f5c661c673","4","71.1500000000000000"
"1099a00e0ee3a50935e6c2447ca090c5","3","283.2333333333333333"
"10cdd491d1dbea8fb4ead97b19c334ce","3","69.6333333333333333"
"10ff823eda2b032e2c93d17a7d294736","9","143.8855555555555556"
"112453736dbe3889cfb74e1aaa0ba0c1","7","270.0000000000000000"
"1127b7f2594683f2510f1c2c834a486b","101","67.8349504950495050"
"11305281b50fff20ae8bb473f8e11876","33","197.8393939393939394"
"113e3a788b935f48aad63e1c41dac1bd","36","23.5375000000000000"
"116ccb1a1604bc88e4d234a8c23f33de","52","38.5555769230769231"
"11742f81550ac064cc9a40f67151d9ad","2","390.9500000000000000"
"117cfc326c6d50da67ca858ff5c0c852","4","113.6500000000000000"
"11938fcc75f6902fea1d0a6f72b54a57","2","297.4900000000000000"
"119c7f1a00ef43fad0e57604e76a747c","2","94.9000000000000000"
"119d1aef1b4144adba89163f6cd9f5d4","4","273.5000000000000000"
"11bfa66332777660bd0640ee84d47006","66","59.4828787878787879"
"11d4c477d09821164bca4f70a2eae031","3","27.6800000000000000"
"11eac105f3f90a9b87b19c89d91e24f3","5","160.5780000000000000"
"11fb6f6d341adbe19e81733701704635","3","399.0000000000000000"
"120476eb7a04c149d14772edaf5d9bf2","4","592.2000000000000000"
"1284de4ae8aa26997e748c851557cf0e","3","486.6566666666666667"
"128639473a139ac0f3e5f5ade55873a5","274","43.4629562043795620"
"128f9bfbe4c7d5185033914b1de3d39a","14","91.2350000000000000"
"12a8eb0f8d1cd3270695bf2a99f55966","2","198.5000000000000000"
"12b9676b00f60f3b700e83af21824c0e","108","247.9074074074074074"
"12c2ed9cded6138cf0c75f525f565fc7","4","78.7400000000000000"
"13074f016982ff2bd6c58ced8682f000","14","151.1428571428571429"
"131fcb0a0c9a47bba4474aacff0f14b7","4","92.4500000000000000"
"1336efc61c316ddf92c899eb817f7cae","69","70.1059420289855072"
"134285d1f41da5c13a756ee8142c8a4e","2","786.3500000000000000"
"134a288e7de827ec5ec62e3ec9c3a295","9","97.4944444444444444"
"134b867a0f7f8bbe6abf10f91874891e","1","789.8900000000000000"
"13511db12ac61e2f89c53b72a944a60b","6","133.0000000000000000"
"1352e06ae67b410cdae0b2a22361167b","3","232.0000000000000000"
"1354d51653f645349064725ed204e85e","17","141.7647058823529412"
"138dbe45fc62f1e244378131a6801526","39","28.8605128205128205"
"139157dd4daa45c25b0807ffff348363","1","29.9000000000000000"
"13c2ed7698b3ca92dad49e849219da59","8","62.3262500000000000"
"13d058e4eeac2ce8217660b2f8a05812","23","166.5117391304347826"
"13d95f0f6f73943d4ceffad0fc2cd32c","1","249.9900000000000000"
"13dd308f81fea30cc670c656b2b46cc3","3","39.2333333333333333"
"13e85aac53340018b40c2af68001b7e0","1","17.8000000000000000"
"13f57c12a00ed4610db646b913a7f5c6","7","92.1714285714285714"
"13fa2a6c6b9d0f43cb588d7c82117a12","9","503.1111111111111111"
"141440cad9341e553f8401c574a2aa38","9","143.1333333333333333"
"1430239a858e7682bbc43b20758af153","18","36.7105555555555556"
"1444c08e64d55fb3c25f0f09c07ffcf2","1","2749.0000000000000000"
"1464afc72f696af775557a821c2e253f","26","40.7446153846153846"
"14a08204d03bb6b6bde8029f801ae0eb","23","95.0173913043478261"
"14d7985702e72162bbf13b6beb74ab2b","34","114.3235294117647059"
"14ee35374a7876217954b5fa08e50463","5","161.8000000000000000"
"14f2b3587172b9db894c9bad8dab520b","2","122.0000000000000000"
"152ee17e4c8aaf53dac99f3462e4999b","6","51.4933333333333333"
"154bdf805377afea75a3bd158e9eab10","1","89.9000000000000000"
"1554a68530182680ad5c8b042c3ab563","197","147.4747715736040609"
"157c3e4b42f81ac4a44e8b1ca2fe9876","22","115.8409090909090909"
"1588ac4010787100dddef64568f0ae35","3","199.9900000000000000"
"15aac934c58d886785ac1b17953ea898","23","189.3000000000000000"
"15ac3c501e2599e4917316fde5c5669a","1","144.2000000000000000"
"15aec03fe4cf30dfa574cf550f5ff5ff","1","28.9000000000000000"
"15b3b1b81484422eb41df68ac87f1f50","2","39.1750000000000000"
"15cd6eefe58588619aaed41dfa6621b1","15","108.1826666666666667"
"15ead3a5037a918ddb520dfe39a3d2b9","6","45.9166666666666667"
"15fa791d5e017f66402dc28c44480657","7","257.4285714285714286"
"160851d3ece7aa1a510f8d1a4bb8a8af","2","51.0250000000000000"
"16090f2ca825584b5a147ab24aa30c86","229","112.2988646288209607"
"160e4f13fd3a64b1b86807be88b5ffb0","4","221.5000000000000000"
"164a5a8794e6d42e14f55e447b12a3bc","1","73.9900000000000000"
"165b1235e9e9942cb5fae67103576fb0","11","189.5590909090909091"
"165fc07beebdcb6190fba8a06db2a449","45","388.4755555555555556"
"1660ad786c27fd935378b6192a90b417","11","142.7272727272727273"
"166e8f1381e09651983c38b1f6f91c11","2","39.4000000000000000"
"167fd940acebc789debd6eb418c46e38","5","215.5160000000000000"
"1690cada046eb7e92c12f98b1f8a8167","11","178.0909090909090909"
"16bdc8cefd0e32a6f0824d296c5ad14a","1","41.7600000000000000"
"1703bc09972dab9782e7a9194943b69f","1","249.9000000000000000"
"1710c3aaa9c6b44ec3883ee0fe300e21","2","594.4500000000000000"
"17306570e772e7718c92a562d33f5f1d","27","358.1407407407407407"
"173d56ffbd4c56cb80fc3615487d712b","2","179.0000000000000000"
"1746c1ae87ac63d530c7c943d0ac42e2","1","229.9000000000000000"
"1771297ac436903d1dd6b0e9279aa505","25","115.2508000000000000"
"1782ce2db72c3dda627d5e7c898104e1","9","223.4222222222222222"
"17908cf9b444ee34047cadd5c0f4a516","11","181.2718181818181818"
"17998cf586426bf0f2c3726cb0a4b211","2","34.9000000000000000"
"179d859f51292aac5c10806a356f7af9","14","28.8907142857142857"
"17a053fcb14bd219540cbde0df490be0","107","380.4031775700934579"
"17adeba047385fb0c67d8e90b4296d21","1","809.7000000000000000"
"17ca9b9e9b9ef8fdb529001b49ebb50f","101","96.5824752475247525"
"17e34d8224d27a541263c4c64b11a56b","164","343.6782926829268293"
"17eea220a40cc0d2c0c5346379682398","3","471.6600000000000000"
"17f51e7198701186712e53a39c564617","54","889.2407407407407407"
"180c3376aff0e43dd5788709df48a843","4","1128.2500000000000000"
"1835b56ce799e6a4dc4eddc053f04066","235","141.8902553191489362"
"1838dd9b8977065acf51d95e0053ea7a","60","47.0050000000000000"
"184725737946a1a938bbbd1a9e978103","3","119.9000000000000000"
"184a67a8f9f63234d3a92340bbdb727f","8","33.5825000000000000"
"186cdd1b2df32caa72cfb410bba768d3","6","223.5750000000000000"
"189ca3538ce9f920cacf0f982cbe223b","4","104.7500000000000000"
"18a349e75d307f4b4cc646a691ed4216","87","100.1325287356321839"
"18e694e0e48ed6f7aa3f24aade5fd697","23","30.5017391304347826"
"1900267e848ceeba8fa32d80c1a5f5a8","254","98.3564173228346457"
"191d55f7edb8524d525ed01b20fe32e8","3","249.0000000000000000"
"1927cdb9fa74f5270097f6250e8e8f34","1","120.0000000000000000"
"19484c79cef6c062cb177aa4ef2fcc3c","1","201.9000000000000000"
"1961c3e1272bfeceb05d0b78b5bbfdaf","3","298.6666666666666667"
"1967a9e2ad6f51802b093147d861df58","2","190.0000000000000000"
"1976a05ecf2996d6ffb7b5430e635fe7","8","224.5250000000000000"
"1987cd4be10fe09ee50454f9c354d1c6","12","239.8083333333333333"
"198c7ea11960a9844b544d9bcdca860c","21","82.5595238095238095"
"1992f8fb6b19fcccd97ca819811e7267","1","28.8000000000000000"
"1996942dc085d7773ba77a529b163cd0","9","327.0566666666666667"
"19a7c9f66ffa6452ff4b4c0cca71da27","1","279.0000000000000000"
"19d62d484cba71963c93f0f00ab42013","1","139.9000000000000000"
"19e0f40a907ec568c34bfac15de4f4a1","4","44.5000000000000000"
"1a3df491d1c4f1589fc2b934ada68bf2","121","192.5842975206611570"
"1a6245add4353f18ed55138808906979","1","30.0000000000000000"
"1a8e2d9c38b84a9702ac7922924b0573","1","80.0000000000000000"
"1a932caad4f9d804097d7f8e615baed1","20","233.0500000000000000"
"1acde099eb406aa220b1169b188b42da","8","38.8875000000000000"
"1b0b0f4f95e962d6f32fe90c759d0479","2","69.9000000000000000"
"1b1ae47a313a825a7ccceb8e2e30fa9d","10","224.3900000000000000"
"1b45169b635ef59425637e9a33eb5fb3","7","44.1285714285714286"
"1b4b28463457a256e9a784ebe2a8f630","1","699.4200000000000000"
"1b4c3a6f53068f0b6944d2d005c9fc89","97","152.1680412371134021"
"1b61fb1f0f2185d89e9a126c498e9cc7","1","49.7000000000000000"
"1b65c144b17e607c0f37f10bb7dfec8d","5","221.9000000000000000"
"1b7e5006cb25dd23ce8686691013b121","11","239.7036363636363636"
"1b8356dabde1d35e17cef975c3f82730","54","63.4516666666666667"
"1b8b75e227c9a9c100d0c210fb6176ce","18","106.3794444444444444"
"1b938a7ec6ac5061a66a3766e0e75f90","27","147.6888888888888889"
"1bb2bdb95f4841f1bba2c0d2cd83d3c9","70","71.4672857142857143"
"1bb3812d5f0747a3ab7348f199001a10","9","92.7111111111111111"
"1bc2e21de46adfea6b98cc96b00f3b40","3","346.6500000000000000"
"1c129092bf23f28a5930387c980c0dfc","137","69.7344525547445255"
"1c40343cc5d18c2d8248ac2f3366de34","17","144.7888235294117647"
"1c56ffe0e9dea2657fc6e95b53f40b13","3","61.0000000000000000"
"1c5e4e49b9079480255b49d50aac1aa9","12","847.7591666666666667"
"1c68394e931a64f90ea236c5ea590300","92","269.9211956521739130"
"1c742ac33582852aaf3bcfbf5893abcf","1","97.9000000000000000"
"1c83418358f249c9d6affa52d579db0e","1","24.9000000000000000"
"1ca4bdb0cd7fc48e949bac066188ed26","4","380.0000000000000000"
"1ca7077d890b907f89be8c954a02686a","50","266.8314000000000000"
"1caf283236cd69af44cbc09a0a1e7d32","32","28.6750000000000000"
"1cbcd2ee0afb3fc09963b87eb65e7e4f","1","90.0000000000000000"
"1cbd32d00d01bb8087a5eb088612fd9c","11","95.0427272727272727"
"1cbd50a8c52e6cf8e315c5709fab386f","9","87.3300000000000000"
"1cbdc7cf130a41fd13a3c2a7d2fcfda7","2","82.9000000000000000"
"1cd9e0cc1839d55516843def5600816d","4","206.2500000000000000"
"1ce3ae5a399804d1a87e706f8a813c3e","37","69.2702702702702703"
"1d0646a72178a6fb37ee8082140e06ec","2","30.5000000000000000"
"1d0997ff06b524ce9289ffd75114ecd3","3","1249.0000000000000000"
"1d139e3a3b14025640d8df1b230aace0","2","18.2450000000000000"
"1d1bbb8ac1581824986f582583fff01d","4","41.7200000000000000"
"1d2732ef8321502ee8488e8bed1ab8cd","4","287.0000000000000000"
"1d29dfba02015238dfbe2449a5eaa361","12","51.0666666666666667"
"1d4587203296c8f4ad134dc286fa6db0","36","64.5361111111111111"
"1d503743d2526f03f0c2c89540ee008c","12","43.0033333333333333"
"1d8dbc4f32378d715c717c1c1fc57bae","82","137.9986585365853659"
"1d953075c2f0dd990bacf27b83b330f1","1","59.0000000000000000"
"1da366cade6d8276e7d8beea7af5d4bf","28","247.0567857142857143"
"1da3aeb70d7989d1e6d9b0e887f97c23","197","44.7894416243654822"
"1dc2de47ee26a0a5b12dc14fd6dc0dea","24","69.5958333333333333"
"1dcfa3835714681d4ba4a93bc1e0fd41","12","106.5416666666666667"
"1dd33b8119b3cb1056ed5dc88cd0aaf4","8","189.1250000000000000"
"1de62b6f2fd96227629786db492433db","2","104.4000000000000000"
"1dfe5347016252a7884b694d4f10f5c4","19","89.1315789473684211"
"1e26c56af8d48424e1df0140a2401f83","2","129.4500000000000000"
"1e47d8b6546eb3a77b1acddcc9406242","1","149.9000000000000000"
"1e47defeeadeca0e9a18fa5a9311e735","3","78.0400000000000000"
"1e483cc5c76fef08d3ca05f9a8af7d01","10","17.1990000000000000"
"1e8b33f18b4f7598d87f5cbee2282cc2","94","184.1389361702127660"
"1e8c6a4c538f286aee9573239740a4b4","5","71.9400000000000000"
"1e9d5a33694bddb76316fd1f54734d20","2","159.0000000000000000"
"1eade46fba20122dc4aefb379f8c636b","49","74.1912244897959184"
"1f1bb1f0859883505541bdd6606193e5","25","641.6336000000000000"
"1f2eebc0e970fd3c463e4f5d9652687a","1","44.9900000000000000"
"1f50f920176fa81dab994f9023523100","388","275.6165206185567010"
"1f7dfad2cb384ea4d2d7e1ffbd78c407","1","49.0000000000000000"
"1f7fd2a6fcd5a6fa5d8a4dabc72aaae0","3","177.2666666666666667"
"1f867308a0ce13133a4e639ff4de0c02","7","125.0142857142857143"
"1f9ab4708f3056ede07124aad39a2554","75","181.3697333333333333"
"1fa2d3def6adfa70e58c276bb64fe5bb","1","6.9000000000000000"
"1fbe10c70e30765ed1de86d9f7e98409","2","49.3750000000000000"
"1fdc574883ef3b33ad41562d93f3a74a","18","236.1666666666666667"
"1fddcb7b326905d3ad5efe82187db347","1","92.0000000000000000"
"1fe5540d7c1c37a595fefbacd5570d9e","11","412.5090909090909091"
"1fe61aa5494bd3ae92a2c13e067c810f","1","537.7600000000000000"
"2009a095de2a2a41626f6c6d7722678d","8","48.6112500000000000"
"2039c5e51785b5dde7cf93ccb3b7be2c","1","159.9000000000000000"
"204b4e07bddef3c9b317f70189135b22","1","73.4000000000000000"
"2059c39f76271d4ca3f15b5ffaccc8b8","11","54.9909090909090909"
"20611af7866c6068fd5ae1f9dbe15c92","2","109.9000000000000000"
"2063dd1b9f568df1c16741ea7d3e6adb","3","254.3666666666666667"
"2075d8cd4dd63ff12df0749a5866bb06","2","92.3500000000000000"
"2078fe5066350e7d220c0ad3a3bbc6c1","1","29.9000000000000000"
"2089a6d640999f9b9141ac719b2af596","39","226.4312820512820513"
"20a7efa9721046319bdde5d60b6b5365","3","167.0666666666666667"
"20a8b0dc55da94fe74d112082427c84f","6","67.9000000000000000"
"20b54c376b794ed028df09a3cd88e8dc","11","122.0863636363636364"
"20cb7c2fde3e5bf10f0bbe7394e1c6a9","31","27.8032258064516129"
"20d53aad4fe5ee93a64f8839609d3586","2","25.9500000000000000"
"20d83f3ef0e6925fd74bfd59170babf7","38","76.4105263157894737"
"20f0aeea30bc3b8c4420be8ced4226c0","1","14.9000000000000000"
"20fd2d2080ed85fa67fad3fcbb2c1813","1","85.9000000000000000"
